id,user_id,business_id,business_branch_id
1597,1597,278,781
1598,1598,279,782
1599,1599,279,782
1600,1600,279,782
1601,1601,280,783
1602,1602,280,783
1603,1603,280,783
1604,1604,281,787
1605,1605,281,788
1606,1606,281,785
1607,1607,281,786
1608,1608,281,787
1609,1609,281,790
1610,1610,281,790
1611,1611,282,792
1612,1612,282,793
1613,1613,282,793
1614,1614,282,793
1615,1615,283,795
1616,1616,283,795
1617,1617,283,795
1618,1618,284,798
1619,1619,284,798
1620,1620,284,799
1621,1621,284,796
1622,1622,284,797
1623,1623,285,802
1624,1624,285,801
1625,1625,285,800
1626,1626,285,800
1627,1627,285,801
1628,1628,285,801
1629,1629,285,801
1630,1630,286,803
1631,1631,286,803
1632,1632,286,803
1633,1633,286,803
1634,1634,286,803
1635,1635,286,803
1636,1636,287,807
1637,1637,287,805
1638,1638,287,807
1639,1639,287,804
1640,1640,287,807
1641,1641,288,808
1642,1642,288,811
1643,1643,288,809
1644,1644,288,808
1645,1645,288,811
1646,1646,288,808
1647,1647,288,808
1648,1648,289,812
1649,1649,289,812
1650,1650,289,812
1651,1651,289,812
1652,1652,290,813
1653,1653,290,813
1654,1654,290,813
1655,1655,290,813
1656,1656,291,814
1657,1657,291,814
1658,1658,291,814
1659,1659,291,814
1660,1660,291,814
1661,1661,292,816
1662,1662,292,815
1663,1663,292,815
1664,1664,293,819
1665,1665,293,817
1666,1666,293,818
1667,1667,293,819
1668,1668,293,817
1669,1669,294,821
1670,1670,294,821
1671,1671,294,821
1672,1672,294,821
1673,1673,295,823
1674,1674,295,823
1675,1675,295,822
1676,1676,295,822
1677,1677,295,822
1678,1678,296,824
1679,1679,296,824
1680,1680,296,825
1681,1681,296,824
1682,1682,296,824
1683,1683,296,824
1684,1684,296,824
1685,1685,296,824
1686,1686,296,825
1687,1687,297,828
1688,1688,297,827
1689,1689,297,827
1690,1690,297,827
1691,1691,297,827
1692,1692,297,828
1693,1693,297,828
1694,1694,297,826
1695,1695,298,829
1696,1696,298,829
1697,1697,298,829
1698,1698,298,829
1699,1699,298,829
1700,1700,299,831
1701,1701,299,830
1702,1702,299,831
1703,1703,299,830
1704,1704,300,838
1705,1705,300,833
1706,1706,300,832
1707,1707,300,832
1708,1708,300,832
1709,1709,300,839
1710,1710,300,834
1711,1711,300,836
1712,1712,300,836
1713,1713,300,839
1714,1714,300,832
1715,1715,300,838
1716,1716,301,841
1717,1717,301,840
1718,1718,301,842
1719,1719,301,841
1720,1720,302,844
1721,1721,302,843
1722,1722,302,843
1723,1723,302,843
1724,1724,302,844
1725,1725,303,848
1726,1726,303,846
1727,1727,303,848
1728,1728,303,847
1729,1729,304,849
1730,1730,304,850
1731,1731,304,850
1732,1732,304,850
1733,1733,305,852
1734,1734,305,853
1735,1735,305,852
1736,1736,305,852
1737,1737,305,851
1738,1738,305,851
1739,1739,305,851
1740,1740,305,851
1741,1741,305,853
1742,1742,305,852
1743,1743,305,852
1744,1744,306,854
1745,1745,306,854
1746,1746,306,854
1747,1747,306,854
1748,1748,307,856
1749,1749,307,856
1750,1750,307,855
1751,1751,307,857
1752,1752,307,857
1753,1753,307,856
1754,1754,307,856
1755,1755,308,862
1756,1756,308,859
1757,1757,308,862
1758,1758,308,860
1759,1759,308,860
1760,1760,308,862
1761,1761,308,863
1762,1762,308,859
1763,1763,309,864
1764,1764,309,864
1765,1765,309,864
1766,1766,309,864
1767,1767,309,864
1768,1768,310,866
1769,1769,310,868
1770,1770,310,868
1771,1771,310,868
1772,1772,310,866
1773,1773,310,867
1774,1774,311,869
1775,1775,311,869
1776,1776,311,869
1777,1777,311,869
1778,1778,311,869
1779,1779,312,874
1780,1780,312,873
1781,1781,312,874
1782,1782,312,876
1783,1783,312,872
1784,1784,312,874
1785,1785,312,876
1786,1786,313,877
1787,1787,313,877
1788,1788,313,877
1789,1789,313,877
1790,1790,313,877
1791,1791,313,877
1792,1792,313,877
1793,1793,314,878
1794,1794,314,878
1795,1795,314,879
1796,1796,314,878
1797,1797,314,878
1798,1798,314,879
1799,1799,314,879
1800,1800,315,880
1801,1801,315,880
1802,1802,315,881
1803,1803,315,881
1804,1804,315,881
1805,1805,315,881
1806,1806,316,883
1807,1807,316,882
1808,1808,316,882
1809,1809,316,882
1810,1810,316,883
1811,1811,317,884
1812,1812,317,884
1813,1813,317,884
1814,1814,317,884
1815,1815,318,885
1816,1816,318,886
1817,1817,318,887
1818,1818,318,886
1819,1819,318,886
1820,1820,318,886
1821,1821,318,885
1822,1822,319,889
1823,1823,319,888
1824,1824,319,890
1825,1825,319,890
1826,1826,320,892
1827,1827,320,891
1828,1828,320,892
1829,1829,320,892
1830,1830,320,891
1831,1831,320,891
1832,1832,320,892
1833,1833,321,893
1834,1834,321,893
1835,1835,321,893
1836,1836,321,893
1837,1837,322,894
1838,1838,322,894
1839,1839,322,894
1840,1840,322,894
1841,1841,323,896
1842,1842,323,898
1843,1843,323,898
1844,1844,323,897
1845,1845,323,895
1846,1846,323,895
1847,1847,323,897
1848,1848,324,899
1849,1849,324,899
1850,1850,324,899
1851,1851,324,900
1852,1852,324,900
1853,1853,325,901
1854,1854,325,901
1855,1855,325,902
1856,1856,325,901
1857,1857,325,902
1858,1858,326,904
1859,1859,326,904
1860,1860,326,904
1861,1861,326,903
1862,1862,326,903
1863,1863,327,909
1864,1864,327,905
1865,1865,327,909
1866,1866,327,908
1867,1867,327,906
1868,1868,327,907
1869,1869,327,909
1870,1870,328,910
1871,1871,328,910
1872,1872,328,910
1873,1873,328,910
1874,1874,328,910
1875,1875,328,910
1876,1876,329,911
1877,1877,329,911
1878,1878,329,911
1879,1879,330,912
1880,1880,330,912
1881,1881,330,913
1882,1882,330,912
1883,1883,331,915
1884,1884,331,915
1885,1885,331,914
1886,1886,331,914
1887,1887,332,916
1888,1888,332,916
1889,1889,332,916
1890,1890,332,916
1891,1891,333,918
1892,1892,333,919
1893,1893,333,919
1894,1894,333,919
1895,1895,334,922
1896,1896,334,921
1897,1897,334,920
1898,1898,334,922
1899,1899,334,923
1900,1900,334,920
1901,1901,335,925
1902,1902,335,924
1903,1903,335,925
1904,1904,335,924
1905,1905,336,927
1906,1906,336,927
1907,1907,336,926
1908,1908,336,929
1909,1909,336,928
1910,1910,336,927
1911,1911,336,929
1912,1912,337,930
1913,1913,337,930
1914,1914,337,930
1915,1915,337,930
1916,1916,337,930
1917,1917,338,932
1918,1918,338,931
1919,1919,338,932
1920,1920,338,933
1921,1921,338,931
1922,1922,338,932
1923,1923,338,933
1924,1924,338,932
1925,1925,338,931
1926,1926,338,931
1927,1927,339,934
1928,1928,339,935
1929,1929,339,935
1930,1930,339,935
1931,1931,339,934
1932,1932,340,936
1933,1933,340,936
1934,1934,340,936
1935,1935,340,936
1936,1936,341,938
1937,1937,341,938
1938,1938,341,938
1939,1939,341,938
1940,1940,342,939
1941,1941,342,939
1942,1942,342,939
1943,1943,342,939
1944,1944,342,939
1945,1945,343,941
1946,1946,343,942
1947,1947,343,942
1948,1948,343,941
1949,1949,343,940
1950,1950,343,943
1951,1951,344,949
1952,1952,344,949
1953,1953,344,946
1954,1954,344,949
1955,1955,344,948
1956,1956,344,949
1957,1957,344,944
1958,1958,345,951
1959,1959,345,951
1960,1960,345,951
1961,1961,345,951
1962,1962,345,951
1963,1963,346,952
1964,1964,346,952
1965,1965,346,952
1966,1966,347,954
1967,1967,347,954
1968,1968,347,954
1969,1969,348,957
1970,1970,348,955
1971,1971,348,955
1972,1972,348,957
1973,1973,348,956
1974,1974,348,956
1975,1975,348,957
1976,1976,348,957
1977,1977,348,955
1978,1978,348,957
1979,1979,348,955
1980,1980,348,957
1981,1981,349,958
1982,1982,349,958
1983,1983,349,958
1984,1984,349,958
1985,1985,349,958
1986,1986,350,960
1987,1987,350,961
1988,1988,350,959
1989,1989,350,959
1990,1990,350,959
1991,1991,351,962
1992,1992,351,962
1993,1993,351,962
1994,1994,351,962
1995,1995,352,963
1996,1996,352,963
1997,1997,352,963
1998,1998,352,963
1999,1999,352,963
2000,2000,353,967
2001,2001,353,964
2002,2002,353,966
2003,2003,353,966
2004,2004,353,966
2005,2005,353,966
2006,2006,354,968
2007,2007,354,968
2008,2008,354,968
2009,2009,354,968
2010,2010,355,969
2011,2011,355,970
2012,2012,355,969
2013,2013,355,969
2014,2014,356,972
2015,2015,356,972
2016,2016,356,972
2017,2017,356,972
2018,2018,357,974
2019,2019,357,976
2020,2020,357,974
2021,2021,357,976
2022,2022,357,977
2023,2023,357,977
2024,2024,357,973
2025,2025,357,973
2026,2026,358,978
2027,2027,358,978
2028,2028,358,978
2029,2029,358,978
2030,2030,358,978
2031,2031,358,978
2032,2032,358,978
2033,2033,359,979
2034,2034,359,979
2035,2035,359,979
2036,2036,359,979
2037,2037,360,981
2038,2038,360,981
2039,2039,360,982
2040,2040,360,983
2041,2041,360,981
2042,2042,360,983
2043,2043,360,981
2044,2044,361,984
2045,2045,361,984
2046,2046,361,984
2047,2047,361,984
2048,2048,361,984
2049,2049,362,987
2050,2050,362,986
2051,2051,362,986
2052,2052,362,985
2053,2053,363,988
2054,2054,363,989
2055,2055,363,988
2056,2056,363,988
2057,2057,363,989
2058,2058,364,991
2059,2059,364,991
2060,2060,364,991
2061,2061,364,991
2062,2062,365,992
2063,2063,365,992
2064,2064,365,992
2065,2065,366,994
2066,2066,366,993
2067,2067,366,994
2068,2068,366,994
2069,2069,367,995
2070,2070,367,995
2071,2071,367,995
2072,2072,367,995
2073,2073,367,995
2074,2074,367,995
2075,2075,368,996
2076,2076,368,996
2077,2077,368,996
2078,2078,368,996
2079,2079,368,996
2080,2080,368,996
2081,2081,369,1000
2082,2082,369,1000
2083,2083,369,1000
2084,2084,369,997
2085,2085,369,997
2086,2086,369,1001
2087,2087,369,1002
2088,2088,369,1002
2089,2089,370,1003
2090,2090,370,1004
2091,2091,370,1004
2092,2092,370,1003
2093,2093,370,1004
2094,2094,370,1004
2095,2095,370,1003
2096,2096,370,1004
2097,2097,371,1006
2098,2098,371,1006
2099,2099,371,1006
2100,2100,372,1012
2101,2101,372,1014
2102,2102,372,1008
2103,2103,372,1013
2104,2104,372,1007
2105,2105,372,1010
2106,2106,372,1010
2107,2107,372,1009
2108,2108,372,1014
2109,2109,372,1007
2110,2110,372,1010
2111,2111,372,1010
2112,2112,373,1015
2113,2113,373,1015
2114,2114,373,1015
2115,2115,373,1015
2116,2116,374,1016
2117,2117,374,1016
2118,2118,374,1016
2119,2119,374,1016
2120,2120,374,1016
2121,2121,375,1018
2122,2122,375,1018
2123,2123,375,1017
2124,2124,376,1021
2125,2125,376,1020
2126,2126,376,1019
2127,2127,376,1019
2128,2128,376,1020
2129,2129,376,1021
2130,2130,376,1019
2131,2131,377,1023
2132,2132,377,1023
2133,2133,377,1023
2134,2134,377,1023
2135,2135,378,1024
2136,2136,378,1025
2137,2137,378,1025
2138,2138,378,1025
2139,2139,378,1025
2140,2140,379,1026
2141,2141,379,1027
2142,2142,379,1026
2143,2143,379,1026
2144,2144,379,1026
2145,2145,379,1027
2146,2146,379,1026
2147,2147,380,1029
2148,2148,380,1029
2149,2149,380,1029
2150,2150,380,1029
2151,2151,381,1030
2152,2152,381,1033
2153,2153,381,1031
2154,2154,381,1033
2155,2155,381,1033
2156,2156,382,1035
2157,2157,382,1035
2158,2158,382,1034
2159,2159,382,1035
2160,2160,382,1035
2161,2161,383,1036
2162,2162,383,1036
2163,2163,383,1036
2164,2164,384,1038
2165,2165,384,1037
2166,2166,384,1038
2167,2167,385,1039
2168,2168,385,1039
2169,2169,385,1039
2170,2170,385,1039
2171,2171,386,1040
2172,2172,386,1040
2173,2173,386,1040
2174,2174,387,1044
2175,2175,387,1043
2176,2176,387,1043
2177,2177,387,1043
2178,2178,387,1044
2179,2179,387,1044
2180,2180,387,1045
2181,2181,387,1042
2182,2182,387,1044
2183,2183,387,1044
2184,2184,387,1046
2185,2185,388,1048
2186,2186,388,1047
2187,2187,388,1047
2188,2188,388,1048
2189,2189,389,1049
2190,2190,389,1049
2191,2191,389,1049
2192,2192,389,1049
2193,2193,389,1049
2194,2194,390,1050
2195,2195,390,1052
2196,2196,390,1052
2197,2197,390,1051
2198,2198,390,1051
2199,2199,390,1051
2200,2200,391,1053
2201,2201,391,1053
2202,2202,391,1053
2203,2203,392,1054
2204,2204,392,1055
2205,2205,392,1054
2206,2206,392,1055
2207,2207,393,1056
2208,2208,393,1056
2209,2209,393,1056
2210,2210,393,1056
2211,2211,394,1058
2212,2212,394,1058
2213,2213,394,1058
2214,2214,394,1057
2215,2215,394,1058
2216,2216,394,1058
2217,2217,394,1058
2218,2218,395,1059
2219,2219,395,1059
2220,2220,395,1059
2221,2221,395,1059
2222,2222,396,1061
2223,2223,396,1060
2224,2224,396,1063
2225,2225,396,1062
2226,2226,396,1062
2227,2227,397,1064
2228,2228,397,1064
2229,2229,397,1064
2230,2230,397,1064
2231,2231,398,1065
2232,2232,398,1065
2233,2233,398,1065
2234,2234,399,1066
2235,2235,399,1069
2236,2236,399,1067
2237,2237,399,1067
2238,2238,399,1068
2239,2239,399,1068
2240,2240,400,1071
2241,2241,400,1070
2242,2242,400,1071
2243,2243,400,1071
2244,2244,400,1071
2245,2245,401,1073
2246,2246,401,1073
2247,2247,401,1073
2248,2248,402,1074
2249,2249,402,1074
2250,2250,402,1074
2251,2251,402,1074
2252,2252,402,1074
2253,2253,403,1075
2254,2254,403,1075
2255,2255,403,1075
2256,2256,404,1077
2257,2257,404,1076
2258,2258,404,1077
2259,2259,404,1077
2260,2260,404,1076
2261,2261,405,1078
2262,2262,405,1078
2263,2263,405,1078
2264,2264,405,1078
2265,2265,406,1082
2266,2266,406,1081
2267,2267,406,1079
2268,2268,406,1082
2269,2269,406,1079
2270,2270,407,1088
2271,2271,407,1088
2272,2272,407,1085
2273,2273,407,1083
2274,2274,407,1084
2275,2275,407,1088
2276,2276,407,1085
2277,2277,407,1084
2278,2278,407,1084
2279,2279,407,1088
2280,2280,407,1088
2281,2281,408,1091
2282,2282,408,1092
2283,2283,408,1090
2284,2284,408,1092
2285,2285,409,1093
2286,2286,409,1093
2287,2287,409,1093
2288,2288,409,1093
2289,2289,409,1093
2290,2290,410,1095
2291,2291,410,1094
2292,2292,410,1094
2293,2293,410,1094
2294,2294,410,1095
2295,2295,410,1094
2296,2296,410,1094
2297,2297,411,1096
2298,2298,411,1096
2299,2299,411,1098
2300,2300,411,1096
2301,2301,411,1102
2302,2302,411,1102
2303,2303,411,1096
2304,2304,412,1103
2305,2305,412,1103
2306,2306,412,1103
2307,2307,412,1103
2308,2308,412,1103
2309,2309,413,1104
2310,2310,413,1104
2311,2311,413,1104
2312,2312,414,1105
2313,2313,414,1106
2314,2314,414,1106
2315,2315,414,1106
2316,2316,414,1105
2317,2317,414,1105
2318,2318,415,1108
2319,2319,415,1108
2320,2320,415,1107
2321,2321,416,1109
2322,2322,416,1111
2323,2323,416,1109
2324,2324,416,1111
2325,2325,416,1111
2326,2326,416,1109
2327,2327,416,1111
2328,2328,417,1114
2329,2329,417,1114
2330,2330,417,1113
2331,2331,417,1114
2332,2332,418,1117
2333,2333,418,1116
2334,2334,418,1115
2335,2335,418,1116
2336,2336,418,1116
2337,2337,418,1115
2338,2338,418,1116
2339,2339,419,1119
2340,2340,419,1119
2341,2341,419,1119
2342,2342,419,1119
2343,2343,420,1120
2344,2344,420,1120
2345,2345,420,1120
2346,2346,420,1120
2347,2347,421,1121
2348,2348,421,1121
2349,2349,421,1121
2350,2350,421,1121
2351,2351,422,1122
2352,2352,422,1122
2353,2353,422,1122
2354,2354,422,1122
2355,2355,422,1122
2356,2356,423,1124
2357,2357,423,1124
2358,2358,423,1124
2359,2359,423,1124
2360,2360,424,1126
2361,2361,424,1125
2362,2362,424,1125
2363,2363,424,1126
2364,2364,424,1126
2365,2365,424,1125
2366,2366,424,1126
2367,2367,425,1128
2368,2368,425,1128
2369,2369,425,1127
2370,2370,426,1129
2371,2371,426,1129
2372,2372,426,1129
2373,2373,426,1129
2374,2374,426,1129
2375,2375,427,1132
2376,2376,427,1132
2377,2377,427,1131
2378,2378,427,1132
2379,2379,427,1132
2380,2380,428,1133
2381,2381,428,1133
2382,2382,428,1133
2383,2383,429,1135
2384,2384,429,1135
2385,2385,429,1134
2386,2386,429,1134
2387,2387,429,1137
2388,2388,429,1135
2389,2389,429,1138
2390,2390,429,1137
2391,2391,429,1138
2392,2392,430,1139
2393,2393,430,1139
2394,2394,430,1140
2395,2395,430,1140
2396,2396,431,1143
2397,2397,431,1144
2398,2398,431,1144
2399,2399,431,1144
2400,2400,431,1144
2401,2401,431,1144
2402,2402,431,1142
2403,2403,432,1149
2404,2404,432,1149
2405,2405,432,1147
2406,2406,432,1150
2407,2407,432,1147
2408,2408,432,1148
2409,2409,432,1147
2410,2410,433,1152
2411,2411,433,1151
2412,2412,433,1152
2413,2413,434,1153
2414,2414,434,1153
2415,2415,434,1153
2416,2416,434,1153
2417,2417,434,1153
2418,2418,434,1153
2419,2419,435,1155
2420,2420,435,1157
2421,2421,435,1156
2422,2422,435,1157
2423,2423,435,1154
2424,2424,435,1157
2425,2425,436,1158
2426,2426,436,1158
2427,2427,436,1158
2428,2428,436,1158
2429,2429,436,1158
2430,2430,436,1158
2431,2431,437,1159
2432,2432,437,1161
2433,2433,437,1160
2434,2434,437,1161
2435,2435,437,1160
2436,2436,437,1161
2437,2437,438,1163
2438,2438,438,1164
2439,2439,438,1163
2440,2440,438,1163
2441,2441,439,1165
2442,2442,439,1165
2443,2443,439,1165
2444,2444,439,1165
2445,2445,439,1165
2446,2446,439,1165
2447,2447,439,1165
2448,2448,440,1166
2449,2449,440,1166
2450,2450,440,1166
2451,2451,440,1166
2452,2452,441,1168
2453,2453,441,1167
2454,2454,441,1167
2455,2455,441,1168
2456,2456,441,1168
2457,2457,442,1171
2458,2458,442,1171
2459,2459,442,1170
2460,2460,442,1171
2461,2461,442,1170
2462,2462,442,1171
2463,2463,442,1170
2464,2464,443,1173
2465,2465,443,1172
2466,2466,443,1174
2467,2467,443,1175
2468,2468,443,1172
2469,2469,443,1174
2470,2470,443,1174
2471,2471,443,1174
2472,2472,443,1174
2473,2473,444,1176
2474,2474,444,1177
2475,2475,444,1177
2476,2476,444,1179
2477,2477,444,1176
2478,2478,444,1176
2479,2479,445,1181
2480,2480,445,1180
2481,2481,445,1181
2482,2482,445,1181
2483,2483,445,1181
2484,2484,445,1180
2485,2485,445,1180
2486,2486,445,1180
2487,2487,445,1180
2488,2488,445,1181
2489,2489,445,1180
2490,2490,445,1180
2491,2491,446,1182
2492,2492,446,1185
2493,2493,446,1185
2494,2494,446,1183
2495,2495,446,1184
2496,2496,446,1182
2497,2497,446,1184
2498,2498,446,1184
2499,2499,447,1186
2500,2500,447,1186
2501,2501,447,1187
2502,2502,447,1186
2503,2503,447,1187
2504,2504,448,1189
2505,2505,448,1188
2506,2506,448,1188
2507,2507,448,1189
2508,2508,448,1189
2509,2509,448,1189
2510,2510,449,1191
2511,2511,449,1191
2512,2512,449,1190
2513,2513,450,1192
2514,2514,450,1192
2515,2515,450,1192
2516,2516,450,1192
2517,2517,451,1196
2518,2518,451,1194
2519,2519,451,1195
2520,2520,451,1194
2521,2521,451,1193
2522,2522,451,1195
2523,2523,451,1195
2524,2524,451,1193
2525,2525,451,1194
2526,2526,451,1194
2527,2527,451,1196
2528,2528,451,1195
2529,2529,452,1200
2530,2530,452,1199
2531,2531,452,1197
2532,2532,452,1198
2533,2533,452,1197
2534,2534,453,1201
2535,2535,453,1201
2536,2536,453,1201
2537,2537,453,1201
2538,2538,454,1202
2539,2539,454,1202
2540,2540,454,1202
2541,2541,455,1204
2542,2542,455,1204
2543,2543,455,1204
2544,2544,455,1204
2545,2545,455,1204
2546,2546,456,1205
2547,2547,456,1205
2548,2548,456,1205
2549,2549,456,1205
2550,2550,456,1205
2551,2551,457,1207
2552,2552,457,1206
2553,2553,457,1207
2554,2554,457,1207
2555,2555,457,1206
2556,2556,457,1206
2557,2557,457,1206
2558,2558,458,1208
2559,2559,458,1208
2560,2560,458,1208
2561,2561,458,1208
2562,2562,459,1214
2563,2563,459,1215
2564,2564,459,1210
2565,2565,459,1215
2566,2566,459,1210
2567,2567,459,1209
2568,2568,459,1212
2569,2569,459,1211
2570,2570,459,1212
2571,2571,459,1211
2572,2572,459,1209
2573,2573,459,1211
2574,2574,460,1217
2575,2575,460,1217
2576,2576,460,1217
2577,2577,460,1217
2578,2578,461,1221
2579,2579,461,1220
2580,2580,461,1220
2581,2581,461,1221
2582,2582,461,1218
2583,2583,461,1218
2584,2584,461,1220
2585,2585,461,1218
2586,2586,461,1218
2587,2587,461,1219
2588,2588,462,1222
2589,2589,462,1223
2590,2590,462,1223
2591,2591,462,1223
2592,2592,462,1223
2593,2593,462,1223
2594,2594,462,1223
2595,2595,463,1225
2596,2596,463,1225
2597,2597,463,1224
2598,2598,463,1225
2599,2599,463,1224
2600,2600,463,1225
2601,2601,463,1224
2602,2602,463,1224
2603,2603,463,1224
2604,2604,463,1224
2605,2605,464,1227
2606,2606,464,1226
2607,2607,464,1227
2608,2608,464,1226
2609,2609,465,1228
2610,2610,465,1228
2611,2611,465,1228
2612,2612,465,1228
2613,2613,465,1228
2614,2614,466,1229
2615,2615,466,1229
2616,2616,466,1229
2617,2617,466,1229
2618,2618,466,1229
2619,2619,467,1230
2620,2620,467,1230
2621,2621,467,1230
2622,2622,467,1230
2623,2623,467,1230
2624,2624,467,1230
2625,2625,467,1230
2626,2626,468,1231
2627,2627,468,1231
2628,2628,468,1231
2629,2629,468,1232
2630,2630,468,1232
2631,2631,469,1234
2632,2632,469,1234
2633,2633,469,1233
2634,2634,469,1234
2635,2635,469,1233
2636,2636,469,1233
2637,2637,470,1236
2638,2638,470,1236
2639,2639,470,1236
2640,2640,470,1236
2641,2641,471,1238
2642,2642,471,1237
2643,2643,471,1237
2644,2644,472,1239
2645,2645,472,1239
2646,2646,472,1239
2647,2647,472,1239
2648,2648,473,1240
2649,2649,473,1240
2650,2650,473,1240
2651,2651,473,1240
2652,2652,473,1240
2653,2653,473,1240
2654,2654,474,1243
2655,2655,474,1244
2656,2656,474,1242
2657,2657,474,1243
2658,2658,474,1242
2659,2659,474,1244
2660,2660,475,1251
2661,2661,475,1245
2662,2662,475,1250
2663,2663,475,1246
2664,2664,475,1246
2665,2665,475,1245
2666,2666,475,1249
2667,2667,475,1248
2668,2668,475,1246
2669,2669,476,1253
2670,2670,476,1253
2671,2671,476,1253
2672,2672,476,1253
2673,2673,476,1253
2674,2674,477,1255
2675,2675,477,1254
2676,2676,477,1254
2677,2677,477,1254
2678,2678,477,1254
2679,2679,478,1257
2680,2680,478,1257
2681,2681,478,1257
2682,2682,478,1257
2683,2683,479,1258
2684,2684,479,1259
2685,2685,479,1258
2686,2686,479,1259
2687,2687,479,1258
2688,2688,480,1260
2689,2689,480,1260
2690,2690,480,1260
2691,2691,480,1260
2692,2692,480,1260
2693,2693,481,1263
2694,2694,481,1263
2695,2695,481,1261
2696,2696,481,1262
2697,2697,481,1261
2698,2698,481,1265
2699,2699,482,1269
2700,2700,482,1268
2701,2701,482,1272
2702,2702,482,1271
2703,2703,482,1270
2704,2704,482,1269
2705,2705,483,1273
2706,2706,483,1273
2707,2707,483,1273
2708,2708,483,1273
2709,2709,484,1275
2710,2710,484,1275
2711,2711,484,1275
2712,2712,484,1275
2713,2713,484,1275
2714,2714,485,1276
2715,2715,485,1276
2716,2716,485,1276
2717,2717,485,1276
2718,2718,485,1276
2719,2719,486,1277
2720,2720,486,1277
2721,2721,486,1279
2722,2722,486,1279
2723,2723,486,1278
2724,2724,486,1277
2725,2725,486,1277
2726,2726,487,1280
2727,2727,487,1281
2728,2728,487,1281
2729,2729,487,1280
2730,2730,487,1280
2731,2731,488,1283
2732,2732,488,1283
2733,2733,488,1283
2734,2734,489,1285
2735,2735,489,1285
2736,2736,489,1285
2737,2737,489,1285
2738,2738,489,1285
2739,2739,490,1287
2740,2740,490,1287
2741,2741,490,1287
2742,2742,490,1287
2743,2743,491,1290
2744,2744,491,1290
2745,2745,491,1290
2746,2746,491,1289
2747,2747,491,1291
2748,2748,492,1292
2749,2749,492,1292
2750,2750,492,1292
2751,2751,493,1296
2752,2752,493,1296
2753,2753,493,1295
2754,2754,493,1296
2755,2755,493,1296
2756,2756,494,1297
2757,2757,494,1297
2758,2758,494,1297
2759,2759,494,1297
2760,2760,494,1297
2761,2761,494,1297
2762,2762,495,1298
2763,2763,495,1298
2764,2764,495,1298
2765,2765,495,1298
2766,2766,496,1300
2767,2767,496,1301
2768,2768,496,1299
2769,2769,496,1301
2770,2770,496,1301
2771,2771,497,1303
2772,2772,497,1303
2773,2773,497,1303
2774,2774,497,1302
2775,2775,498,1304
2776,2776,498,1304
2777,2777,498,1304
2778,2778,498,1304
2779,2779,499,1306
2780,2780,499,1305
2781,2781,499,1305
2782,2782,499,1305
2783,2783,500,1307
2784,2784,500,1308
2785,2785,500,1307
2786,2786,500,1307
2787,2787,500,1308
2788,2788,500,1308
