id,google_id,enable,display_name,address,latitude,longitude,notification_text,google_maps_review_url,country_id,business_branch_id
322,ChIJBBCC13A0,1,Align Yoga - Airport,Glorieta Heliodoro Escobar 75 Apt. 09 ,41.695612,-4.704258,You are near Align Yoga. Come earn points!,https://g.page/r/638b6206,1,322
323,ChIJ77C0AF22,1,Quick Bite - Main Branch,Circunvalación Sur Reyna 312 832,21.907406,-102.346609,You are near Quick Bite. Come earn points!,https://g.page/r/16f334c1,2,323
324,ChIJA4759C96,1,OralFirst - Main Branch,Viaducto Sur Alfaro 237 354,21.858165,-102.353662,You are near OralFirst. Come earn points!,https://g.page/r/3b08399d,2,324
325,ChIJ08F5D9E4,1,OralFirst - Business District,"Corredor Aguascalientes 749 Edif. 498 , Depto. 363",19.368813,-99.150165,You are near OralFirst. Come earn points!,https://g.page/r/60fc34f9,2,325
326,ChIJ744F8F54,1,The Tech Store - Main Branch,Callejón de Jacinto Hernández 809,37.449035,-6.00155,You are near The Tech Store. Come earn points!,https://g.page/r/9d879c36,1,326
327,ChIJ17AA0E02,1,Casa Blanca - Main Branch,"Calzada Coahuila de Zaragoza 715 Edif. 625 , Depto. 033",18.998998,-98.273755,You are near Casa Blanca. Come earn points!,https://g.page/r/a0411e39,2,327
328,ChIJ8D4E4F3C,1,Casa Blanca - East,Viaducto Norte Sierra 951 Interior 303,19.500501,-99.155804,You are near Casa Blanca. Come earn points!,https://g.page/r/96dfbb9a,2,328
329,ChIJB034C419,1,Casa Blanca - Old Town,"Corredor Senegal 161 Edif. 365 , Depto. 501",19.066194,-98.267156,You are near Casa Blanca. Come earn points!,https://g.page/r/87efd806,2,329
330,ChIJ26EA4F07,1,Casa Blanca - North,"Retorno Norte Cepeda 355 Edif. 309 , Depto. 216",24.752524,-107.347046,You are near Casa Blanca. Come earn points!,https://g.page/r/e10b05d5,2,330
331,ChIJDF72B95D,1,AutoClean - Main Branch,Retorno Camboya 543 325,22.102504,-101.031613,You are near AutoClean. Come earn points!,https://g.page/r/e279db12,2,331
332,ChIJDA0BFACF,1,The Fork - Main Branch,Pasaje de Cristian Gelabert 28 Apt. 33 ,36.72175,-4.375813,You are near The Fork. Come earn points!,https://g.page/r/f4f1ab09,1,332
333,ChIJE319E9A8,1,The Fork - Downtown,Callejón Nicolás Vall 3,41.656688,-0.932463,You are near The Fork. Come earn points!,https://g.page/r/6e67c642,1,333
334,ChIJ09116C2B,1,The Fork - West,C. de Jennifer Valenzuela 36,37.449806,-5.998691,You are near The Fork. Come earn points!,https://g.page/r/e234b4d4,1,334
335,ChIJDE972650,1,The Fork - Central,Urbanización Elvira Olmo 9 Piso 4 ,36.666913,-4.460071,You are near The Fork. Come earn points!,https://g.page/r/205972d4,1,335
336,ChIJ52AED921,1,Harvest Table - Main Branch,Boulevard Nayarit 465 Interior 382,21.097271,-101.749901,You are near Harvest Table. Come earn points!,https://g.page/r/348fc460,2,336
337,ChIJ9DA120F2,1,Cloth & Co - Main Branch,Diagonal Altamirano 895 481,22.123274,-101.000514,You are near Cloth & Co. Come earn points!,https://g.page/r/42485a10,2,337
338,ChIJ4F94ED3F,1,Cloth & Co - Central,Privada Pichardo 339 918,20.927813,-89.600885,You are near Cloth & Co. Come earn points!,https://g.page/r/f2766c38,2,338
339,ChIJF599D2AF,1,The Dining Room - Main Branch,Via Belen Neira 54,43.283992,-2.953343,You are near The Dining Room. Come earn points!,https://g.page/r/5d4a42ab,1,339
340,ChIJ15B82C22,1,The Dining Room - Downtown,Rambla de Isabel Salvador 34,41.438964,2.160554,You are near The Dining Room. Come earn points!,https://g.page/r/c0928e36,1,340
341,ChIJ9DB24FB5,1,YogaSpace - Main Branch,Urbanización Modesta Rosselló 55,37.901842,-4.711366,You are near YogaSpace. Come earn points!,https://g.page/r/51da0d08,1,341
342,ChIJF97757ED,1,Go Burger - Main Branch,C. Heraclio Vazquez 62,41.414754,2.213776,You are near Go Burger. Come earn points!,https://g.page/r/0aab48a4,1,342
343,ChIJ2FD3F18B,1,Green Table - Main Branch,Cuesta Albano Huerta 12 Apt. 63 ,37.226065,-3.644996,You are near Green Table. Come earn points!,https://g.page/r/97f5b25f,1,343
344,ChIJDCCC665B,1,Green Table - Beachfront,Vial de Imelda Vargas 6,41.398981,2.240398,You are near Green Table. Come earn points!,https://g.page/r/666a6f30,1,344
345,ChIJ6E1BFD22,1,Green Table - University,C. Juan Francisco Barba 37,38.329399,-0.421563,You are near Green Table. Come earn points!,https://g.page/r/b51712e8,1,345
346,ChIJACDFDFEF,1,WhiteSmile - Main Branch,Plaza de Eli Ibarra 13 Piso 6 ,37.915121,-4.802513,You are near WhiteSmile. Come earn points!,https://g.page/r/e4837c45,1,346
347,ChIJA5F02CBD,1,WhiteSmile - Central,Alameda de Desiderio Tormo 30 Apt. 90 ,41.68864,-4.697732,You are near WhiteSmile. Come earn points!,https://g.page/r/01ff22f2,1,347
348,ChIJCD56DB9B,1,The Reading Room - Main Branch,Camino de Marisela Borrell 67,42.869292,-2.732548,You are near The Reading Room. Come earn points!,https://g.page/r/8daf04ce,1,348
349,ChIJD7692BBD,1,The Wardrobe - Main Branch,Paseo de Ezequiel Ochoa 80,40.431195,-3.691095,You are near The Wardrobe. Come earn points!,https://g.page/r/fa2f5482,1,349
350,ChIJEBD195F5,1,The Wardrobe - Beachfront,Glorieta Fernanda Palomino 67 Piso 2 ,36.721544,-4.386146,You are near The Wardrobe. Come earn points!,https://g.page/r/1782b7cf,1,350
351,ChIJEC0BEB26,1,The Wardrobe - South,Alameda de Ildefonso Neira 892,39.582246,2.718373,You are near The Wardrobe. Come earn points!,https://g.page/r/da145090,1,351
352,ChIJ03640778,1,The Wardrobe - West,Callejón de Jennifer Oliveras 893,37.32197,-5.947748,You are near The Wardrobe. Come earn points!,https://g.page/r/0206957c,1,352
353,ChIJ9FEBBA1A,1,The Wardrobe - Downtown,Pasaje Azeneth Barroso 619,41.358239,2.206308,You are near The Wardrobe. Come earn points!,https://g.page/r/508334d3,1,353
354,ChIJB2E9C50E,1,The Wardrobe - University,Calle Gisela Rivas 623 Piso 0 ,37.852096,-4.837885,You are near The Wardrobe. Come earn points!,https://g.page/r/357bfb8b,1,354
355,ChIJ00D208B8,1,PetZone - Main Branch,Callejón de Encarnación Palau 613,39.452433,-0.404474,You are near PetZone. Come earn points!,https://g.page/r/1b784b71,1,355
356,ChIJ16B1BBE8,1,PetZone - Mall Branch,Paseo de Teófila Posada 2 Apt. 66 ,39.452605,-0.356115,You are near PetZone. Come earn points!,https://g.page/r/252ef977,1,356
357,ChIJD0AAAE54,1,Align Yoga - Main Branch,Pasadizo Mario Amaya 6,37.448277,-5.970269,You are near Align Yoga. Come earn points!,https://g.page/r/e39ce95c,1,357
358,ChIJ30276660,1,Align Yoga - Central,Cuesta de Asunción Garzón 35,38.016496,-1.153983,You are near Align Yoga. Come earn points!,https://g.page/r/7823a4d8,1,358
359,ChIJ3FA6744D,1,Align Yoga - Beachfront,Calle de Rocío Arjona 95,43.237455,-2.894824,You are near Align Yoga. Come earn points!,https://g.page/r/6c1cea20,1,359
360,ChIJ6AE35BEB,1,BottleShop - Main Branch,Periférico Palacios 635 797,19.434922,-99.066141,You are near BottleShop. Come earn points!,https://g.page/r/71137d93,2,360
361,ChIJB213A53D,1,BottleShop - East,Privada del Río 106 778,22.192779,-100.949923,You are near BottleShop. Come earn points!,https://g.page/r/da2298c5,2,361
362,ChIJ4273BAF2,1,Juice Lab - Main Branch,Calle Azeneth Mate 70,37.437571,-6.007622,You are near Juice Lab. Come earn points!,https://g.page/r/cf4f0da5,1,362
363,ChIJEF986BA0,1,Cloth & Co - Main Branch,"Pasaje Sur Cortés 132 Edif. 126 , Depto. 626",18.999814,-98.26843,You are near Cloth & Co. Come earn points!,https://g.page/r/45401a92,2,363
364,ChIJD1C634AE,1,Cloth & Co - University,Continuación Eslovaquia 736 Interior 407,24.832101,-107.429233,You are near Cloth & Co. Come earn points!,https://g.page/r/a52b54fb,2,364
365,ChIJ02AE35AF,1,TechBox - Main Branch,Corredor Santa Lucía 427 981,22.176479,-101.023858,You are near TechBox. Come earn points!,https://g.page/r/929d973b,2,365
366,ChIJ1D33037A,1,TechBox - Station,"Retorno Mejía 430 Edif. 407 , Depto. 941",32.646408,-115.492971,You are near TechBox. Come earn points!,https://g.page/r/f5720d40,2,366
367,ChIJ31A22E6D,1,CarGlow - Main Branch,"Retorno Bélgica 581 Edif. 156 , Depto. 061",20.98517,-89.683954,You are near CarGlow. Come earn points!,https://g.page/r/7d6ee6f5,2,367
368,ChIJE513FEE2,1,The Quick Plate - Main Branch,Pasaje Pastora Medina 6,37.922798,-1.173055,You are near The Quick Plate. Come earn points!,https://g.page/r/c883347b,1,368
369,ChIJ4E7FB2A3,1,Wellness Hub - Main Branch,Cuesta de León Raya 45,41.720882,-4.662642,You are near Wellness Hub. Come earn points!,https://g.page/r/7afbae60,1,369
370,ChIJ956FDC86,1,Wellness Hub - Uptown,C. de Toni Armengol 28,39.412846,-0.363032,You are near Wellness Hub. Come earn points!,https://g.page/r/c47bead2,1,370
371,ChIJC25DF9B7,1,Wellness Hub - Station,Via Encarna Amores 28 Apt. 38 ,42.887333,-2.713388,You are near Wellness Hub. Come earn points!,https://g.page/r/e41d0481,1,371
372,ChIJ7768C2E6,1,PowerTech - Main Branch,Calle Sur Cadena 028 379,21.101943,-86.819502,You are near PowerTech. Come earn points!,https://g.page/r/31899f4b,2,372
373,ChIJ884769B8,1,PowerTech - Business District,Diagonal Polonia 322 Interior 939,32.466982,-117.080345,You are near PowerTech. Come earn points!,https://g.page/r/864b39f1,2,373
374,ChIJ4E10C920,1,PowerTech - Airport,Corredor Campeche 474 Interior 338,31.644701,-106.459144,You are near PowerTech. Come earn points!,https://g.page/r/61b55c16,2,374
375,ChIJ150FA45D,1,Breathe & Bend - Main Branch,Avenida de Damián Tudela 83 Apt. 60 ,43.273699,-2.869518,You are near Breathe & Bend. Come earn points!,https://g.page/r/51d00d16,1,375
376,ChIJ25EF5677,1,Breathe & Bend - East,Callejón Azucena Haro 8,37.357061,-5.94462,You are near Breathe & Bend. Come earn points!,https://g.page/r/b4c90ead,1,376
377,ChIJ70482039,1,Breathe & Bend - University,Acceso de Blas Losa 7 Puerta 4 ,41.448142,2.153341,You are near Breathe & Bend. Come earn points!,https://g.page/r/30b3fbb3,1,377
378,ChIJDF65B460,1,Breathe & Bend - West,Glorieta de José Jiménez 247,36.673487,-4.428207,You are near Breathe & Bend. Come earn points!,https://g.page/r/145d62d8,1,378
379,ChIJDB73A370,1,Breathe & Bend - Suburbs,Avenida de Manu Morán 533 Apt. 22 ,39.585315,2.64068,You are near Breathe & Bend. Come earn points!,https://g.page/r/7322cd00,1,379
380,ChIJDBF990D6,1,Tokyo Table - Main Branch,C. Cipriano Santana 452 Apt. 46 ,39.514745,-0.334902,You are near Tokyo Table. Come earn points!,https://g.page/r/8b443cb8,1,380
381,ChIJ0B0418B8,1,StyleCorner - Main Branch,"Calle Nuevo León 469 Edif. 398 , Depto. 375",19.46867,-99.143164,You are near StyleCorner. Come earn points!,https://g.page/r/5371e365,2,381
382,ChIJED65A1DA,1,StyleCorner - Market,Circunvalación Kazajstán 844 550,20.69524,-103.289985,You are near StyleCorner. Come earn points!,https://g.page/r/436cceac,2,382
383,ChIJ4FC84192,1,Umami Place - Main Branch,Pasadizo de Rafael Castillo 18,28.129208,-15.428601,You are near Umami Place. Come earn points!,https://g.page/r/60c7ac16,1,383
384,ChIJ51266C40,1,Umami Place - Old Town,Alameda Fidel Salcedo 70 Apt. 27 ,39.436021,-0.381089,You are near Umami Place. Come earn points!,https://g.page/r/f8105517,1,384
385,ChIJFD3D8A7D,1,Umami Place - Beachfront,Cañada de Reyes Rosell 496,37.952652,-1.1213,You are near Umami Place. Come earn points!,https://g.page/r/50e513e5,1,385
386,ChIJ94194E39,1,EasyTalk - Main Branch,Camino de Anastasio Sevillano 35 Apt. 92 ,37.923072,-1.180868,You are near EasyTalk. Come earn points!,https://g.page/r/4b368110,1,386
387,ChIJ301B869C,1,EasyTalk - North,Pasadizo de Javi Arribas 880 Apt. 30 ,37.9404,-1.071742,You are near EasyTalk. Come earn points!,https://g.page/r/6267cdde,1,387
388,ChIJE34E0AC1,1,EasyTalk - East,Vial Sabas Céspedes 483 Apt. 94 ,40.347797,-3.702902,You are near EasyTalk. Come earn points!,https://g.page/r/bfd0fd11,1,388
389,ChIJF2BAA645,1,EasyTalk - Uptown,Via Andrés Felipe Olmedo 46 Puerta 8 ,38.327396,-0.494362,You are near EasyTalk. Come earn points!,https://g.page/r/7566ae3d,1,389
390,ChIJ55929778,1,EasyTalk - Beachfront,Rambla de Jenaro Fiol 1 Piso 6 ,36.78164,-4.354131,You are near EasyTalk. Come earn points!,https://g.page/r/17a11609,1,390
391,ChIJFB2CB221,1,EasyTalk - South,Acceso Lope Alcalde 70 Piso 1 ,41.631765,-0.915906,You are near EasyTalk. Come earn points!,https://g.page/r/b9e638ac,1,391
392,ChIJ9F5BDEE1,1,EasyTalk - Old Town,Avenida Fabiana Bertrán 443,28.063973,-15.3821,You are near EasyTalk. Come earn points!,https://g.page/r/606338f7,1,392
393,ChIJ29EA4CA1,1,PurePress - Main Branch,Camino de Gala Castilla 43,37.124427,-3.538502,You are near PurePress. Come earn points!,https://g.page/r/bfe253bd,1,393
394,ChIJ67797F47,1,PurePress - Station,Pasadizo de Rosalía Pedrero 9,39.427192,-0.384918,You are near PurePress. Come earn points!,https://g.page/r/3b23214c,1,394
395,ChIJD9986886,1,PurePress - Old Town,Vial de Hipólito Meléndez 93,43.300978,-2.899779,You are near PurePress. Come earn points!,https://g.page/r/0aa08d81,1,395
396,ChIJ627D9761,1,Daily Flow - Main Branch,Ampliación Acosta 879 Interior 088,21.123345,-101.683593,You are near Daily Flow. Come earn points!,https://g.page/r/c990280b,2,396
397,ChIJCA57F992,1,Daily Flow - Airport,"Periférico Escobar 951 Edif. 571 , Depto. 967",21.866545,-102.352921,You are near Daily Flow. Come earn points!,https://g.page/r/dd696411,2,397
398,ChIJC7ECE907,1,Daily Flow - Beachfront,"Circuito Túnez 009 Edif. 297 , Depto. 190",31.749713,-106.391007,You are near Daily Flow. Come earn points!,https://g.page/r/913086f9,2,398
399,ChIJE7E4B8EC,1,Daily Flow - Station,Eje vial Qatar 609 Interior 637,19.037882,-98.146994,You are near Daily Flow. Come earn points!,https://g.page/r/6b64b8c5,2,399
400,ChIJ3215B1A6,1,SmilePlus - Main Branch,C. Fabiana Jordá 36 Puerta 9 ,41.666333,-0.8643,You are near SmilePlus. Come earn points!,https://g.page/r/3a32604b,1,400
401,ChIJ66C11DA6,1,SmilePlus - Midtown,Vial Olimpia Cid 659,38.368195,-0.530296,You are near SmilePlus. Come earn points!,https://g.page/r/0a8eb943,1,401
402,ChIJ422162E0,1,SmilePlus - Mall Branch,Pasadizo María Dolores Montesinos 13,28.117766,-15.410651,You are near SmilePlus. Come earn points!,https://g.page/r/9e879137,1,402
403,ChIJ5266FECA,1,SmilePlus - South,Camino Federico Báez 25,43.227638,-2.924032,You are near SmilePlus. Come earn points!,https://g.page/r/62b62721,1,403
404,ChIJ2FB65744,1,The Tech Store - Main Branch,Circuito Perú 767 615,22.196812,-101.053273,You are near The Tech Store. Come earn points!,https://g.page/r/8338d116,2,404
405,ChIJ4E6EFF07,1,The Tech Store - Market,Viaducto Mota 101 616,29.044923,-110.947375,You are near The Tech Store. Come earn points!,https://g.page/r/8feb321a,2,405
406,ChIJ3690B23B,1,The Tech Store - University,Avenida Kazajstán 033 329,31.675673,-106.411938,You are near The Tech Store. Come earn points!,https://g.page/r/e46cfc1b,2,406
407,ChIJ22AE3581,1,The Tech Store - Central,Viaducto Norte Guevara 241 Interior 296,24.750249,-107.336607,You are near The Tech Store. Come earn points!,https://g.page/r/ec245aac,2,407
408,ChIJ72D1B289,1,The Tech Store - Downtown,Prolongación Camboya 809 Interior 206,24.798212,-107.347835,You are near The Tech Store. Come earn points!,https://g.page/r/ebee9b48,2,408
409,ChIJ935928AC,1,The Tech Store - Midtown,Pasaje Seychelles 865 518,32.540857,-117.037909,You are near The Tech Store. Come earn points!,https://g.page/r/383158f4,2,409
410,ChIJ9316703E,1,The Tech Store - Old Town,"Continuación Japón 544 Edif. 398 , Depto. 369",21.183188,-86.86741,You are near The Tech Store. Come earn points!,https://g.page/r/a9e77671,2,410
411,ChIJ4250635B,1,The Tech Store - Business District,"Calzada Yucatán 340 Edif. 595 , Depto. 820",32.546751,-117.002655,You are near The Tech Store. Come earn points!,https://g.page/r/c16299e8,2,411
412,ChIJDDC2BBEA,1,ActiveLife - Main Branch,Callejón Quintana Roo 679 Interior 885,24.840871,-107.451558,You are near ActiveLife. Come earn points!,https://g.page/r/6ed72e17,2,412
413,ChIJF65B2143,1,Fabric House - Main Branch,Plaza Micaela Martínez 2 Piso 2 ,41.662166,-4.682345,You are near Fabric House. Come earn points!,https://g.page/r/e004ffec,1,413
414,ChIJB6B8388E,1,Fabric House - Station,C. de Segismundo Correa 39 Apt. 66 ,42.79598,-2.637178,You are near Fabric House. Come earn points!,https://g.page/r/1abc4d2d,1,414
415,ChIJ39A4FBA5,1,Fabric House - Suburbs,Calle de Salomón Niño 6,37.211761,-3.571139,You are near Fabric House. Come earn points!,https://g.page/r/02069d39,1,415
416,ChIJEF958F32,1,Fabric House - South,Callejón Aura Robles 48 Apt. 87 ,40.484184,-3.658705,You are near Fabric House. Come earn points!,https://g.page/r/1f7074a0,1,416
417,ChIJE7FAB4D8,1,HealthStop - Main Branch,"Prolongación Peralta 071 Edif. 149 , Depto. 419",19.375562,-99.094676,You are near HealthStop. Come earn points!,https://g.page/r/a9a672a0,2,417
418,ChIJ459E837E,1,The Dough Co - Main Branch,Glorieta de Claudio Barranco 78 Puerta 5 ,36.723495,-4.398367,You are near The Dough Co. Come earn points!,https://g.page/r/ccfe7991,1,418
419,ChIJ6329FEC3,1,The Dough Co - Uptown,Cañada de Simón Roura 684,38.335333,-0.526304,You are near The Dough Co. Come earn points!,https://g.page/r/32cfe07e,1,419
420,ChIJ44A916CF,1,HealthStop - Main Branch,Circuito Díaz 234 528,25.714567,-100.358277,You are near HealthStop. Come earn points!,https://g.page/r/5736ab72,2,420
421,ChIJD71C3BAB,1,HealthStop - Beachfront,Cerrada Sur Casanova 008 746,25.686366,-100.370567,You are near HealthStop. Come earn points!,https://g.page/r/4fabcc77,2,421
422,ChIJB3D1EBF4,1,HealthStop - East,"Calzada Nayarit 645 Edif. 854 , Depto. 737",20.632012,-100.433011,You are near HealthStop. Come earn points!,https://g.page/r/2371abc8,2,422
423,ChIJ46EE61D1,1,HealthStop - Mall Branch,Circuito Líbano 533 Interior 933,19.466988,-99.089715,You are near HealthStop. Come earn points!,https://g.page/r/5cb76139,2,423
424,ChIJ36514377,1,WineHouse - Main Branch,"Circunvalación Abrego 831 Edif. 718 , Depto. 204",19.007309,-98.149682,You are near WineHouse. Come earn points!,https://g.page/r/65a155c4,2,424
425,ChIJCD46A8BB,1,Trend Street - Main Branch,"Continuación Michoacán de Ocampo 290 Edif. 651 , Depto. 004",31.681702,-106.366184,You are near Trend Street. Come earn points!,https://g.page/r/a391b7fc,2,425
426,ChIJ41E649F0,1,Trend Street - Mall Branch,"Periférico Briseño 917 Edif. 230 , Depto. 042",20.710571,-103.395742,You are near Trend Street. Come earn points!,https://g.page/r/f5791b86,2,426
427,ChIJF63FF6A4,1,Flour & Co - Main Branch,Pasaje Gracia 104 Interior 275,32.455999,-117.090545,You are near Flour & Co. Come earn points!,https://g.page/r/c819e9c8,2,427
428,ChIJD2F3B86D,1,Flour & Co - Mall Branch,"Diagonal Zapata 174 Edif. 249 , Depto. 407",20.636901,-103.33701,You are near Flour & Co. Come earn points!,https://g.page/r/69f32dc3,2,428
429,ChIJ5DA23540,1,Flour & Co - Midtown,Viaducto Sinaloa 651 Interior 667,20.964927,-89.586525,You are near Flour & Co. Come earn points!,https://g.page/r/6d728f03,2,429
430,ChIJ332E96CA,1,Juice Lab - Main Branch,Pasadizo de Manola Páez 90,40.354548,-3.667748,You are near Juice Lab. Come earn points!,https://g.page/r/9cb6edc3,1,430
431,ChIJF46902E1,1,Trend Street - Main Branch,Pasaje de Adelia Olivera 58 Apt. 92 ,40.439145,-3.662511,You are near Trend Street. Come earn points!,https://g.page/r/544a55c4,1,431
432,ChIJ2170D4C4,1,Trend Street - Midtown,Cañada Fidela Baró 25,40.359558,-3.699873,You are near Trend Street. Come earn points!,https://g.page/r/e49a2b72,1,432
433,ChIJ939821B7,1,GreenCup - Main Branch,Callejón Moya 997 129,19.414593,-99.13019,You are near GreenCup. Come earn points!,https://g.page/r/034e6809,2,433
434,ChIJB8A3A9C2,1,GreenCup - Market,"Ampliación Nayarit 516 Edif. 696 , Depto. 286",29.069217,-110.97897,You are near GreenCup. Come earn points!,https://g.page/r/559c0046,2,434
435,ChIJE82E98C6,1,GreenCup - City Center,Periférico Coahuila de Zaragoza 385 227,29.079184,-110.986876,You are near GreenCup. Come earn points!,https://g.page/r/2d32199a,2,435
436,ChIJ32C04396,1,GreenCup - Old Town,Circuito Mercado 450 Interior 142,21.14746,-101.703969,You are near GreenCup. Come earn points!,https://g.page/r/bd0c6267,2,436
437,ChIJ0118E02E,1,GreenCup - Station,Pasaje Costa Rica 094 Interior 203,21.166359,-101.620261,You are near GreenCup. Come earn points!,https://g.page/r/916ee9bd,2,437
438,ChIJ97E558F5,1,GreenCup - Central,Boulevard Norte Alonso 790 518,22.134786,-100.969487,You are near GreenCup. Come earn points!,https://g.page/r/73951994,2,438
439,ChIJB4AD19E8,1,GreenCup - Harbor,Corredor Reséndez 940 976,21.174231,-101.639122,You are near GreenCup. Come earn points!,https://g.page/r/b958651b,2,439
440,ChIJ49A8784F,1,LangCorner - Main Branch,Glorieta de Maximiliano Mayo 80,40.409969,-3.675237,You are near LangCorner. Come earn points!,https://g.page/r/e1462de0,1,440
441,ChIJA7124A6E,1,LangCorner - Market,Acceso Albina Beltrán 183,38.391959,-0.421495,You are near LangCorner. Come earn points!,https://g.page/r/ba8d7318,1,441
442,ChIJ6A4811AD,1,LangCorner - Suburbs,Ronda Trini Bueno 556,40.430267,-3.651339,You are near LangCorner. Come earn points!,https://g.page/r/40e00974,1,442
443,ChIJ6D8511B1,1,LangCorner - City Center,Pasaje Visitación Olivares 76,43.326149,-2.899798,You are near LangCorner. Come earn points!,https://g.page/r/b9ed3446,1,443
444,ChIJF71CA175,1,FurryFriends - Main Branch,Rambla de Bonifacio Sotelo 26 Apt. 75 ,37.37058,-5.967431,You are near FurryFriends. Come earn points!,https://g.page/r/baccc2bf,1,444
445,ChIJC587EA5A,1,FurryFriends - Station,Ronda de África Sebastián 19 Puerta 7 ,41.703779,-4.721912,You are near FurryFriends. Come earn points!,https://g.page/r/6ecbb3c8,1,445
446,ChIJ4D9F940F,1,LangCorner - Main Branch,Eje vial Mongolia 608 Interior 511,22.105311,-100.916935,You are near LangCorner. Come earn points!,https://g.page/r/8e75ef2d,2,446
447,ChIJ1FF74F94,1,FluentPath - Main Branch,Cañada Corona Batlle 96,42.821106,-2.653271,You are near FluentPath. Come earn points!,https://g.page/r/1c8c56e4,1,447
448,ChIJD40D307C,1,Sunset Grill - Main Branch,Corredor San Luis Potosí 361 071,32.599406,-115.424942,You are near Sunset Grill. Come earn points!,https://g.page/r/c93e064d,2,448
449,ChIJ5225EF6A,1,Sunset Grill - Market,"Circunvalación Chiapas 510 Edif. 255 , Depto. 705",21.14691,-101.719302,You are near Sunset Grill. Come earn points!,https://g.page/r/e4eb7e84,2,449
450,ChIJB2ADE45F,1,LangCorner - Main Branch,Cañada Iván Álvarez 94,37.969023,-1.114237,You are near LangCorner. Come earn points!,https://g.page/r/469e9e09,1,450
451,ChIJF9C5FF45,1,LangCorner - Airport,Avenida de Raúl Arregui 13 Piso 5 ,41.363767,2.234472,You are near LangCorner. Come earn points!,https://g.page/r/90bd75e2,1,451
452,ChIJ5382A546,1,LangCorner - West,Pasadizo de Haroldo Ferrández 95 Puerta 7 ,37.173657,-3.576833,You are near LangCorner. Come earn points!,https://g.page/r/a88f97cc,1,452
453,ChIJ303230D4,1,LangCorner - Downtown,Camino de Alonso Gras 1,38.401728,-0.448201,You are near LangCorner. Come earn points!,https://g.page/r/8ca1f75f,1,453
454,ChIJF475EEBA,1,LangCorner - Central,Calle de Natanael Barco 63,43.278004,-2.905328,You are near LangCorner. Come earn points!,https://g.page/r/39d7cde7,1,454
455,ChIJ09D1A914,1,The Coffee Spot - Main Branch,Avenida Irlanda 875 523,32.665808,-115.457935,You are near The Coffee Spot. Come earn points!,https://g.page/r/02321ef7,2,455
456,ChIJ879EEA18,1,The Bakehouse - Main Branch,Corredor Norte Briseño 091 394,32.693333,-115.533556,You are near The Bakehouse. Come earn points!,https://g.page/r/13fdb495,2,456
457,ChIJ2757D0BC,1,The Fork - Main Branch,Pasadizo Jenny Bertrán 93,38.024555,-1.157811,You are near The Fork. Come earn points!,https://g.page/r/e15c4997,1,457
458,ChIJ261F50A7,1,The Fork - Downtown,Vial de Martina Falcó 70 Piso 7 ,41.721483,-4.655789,You are near The Fork. Come earn points!,https://g.page/r/9f819eb4,1,458
459,ChIJB430DA3B,1,Cloth & Co - Main Branch,Calzada Salazar 419 Interior 467,20.920527,-89.63052,You are near Cloth & Co. Come earn points!,https://g.page/r/241d8879,2,459
460,ChIJ4BFEC19C,1,Cloth & Co - Uptown,"Circuito Sur Merino 893 Edif. 989 , Depto. 688",20.656504,-103.343306,You are near Cloth & Co. Come earn points!,https://g.page/r/065ac557,2,460
461,ChIJ4B8DBFBA,1,Cloth & Co - Harbor,Calle Urías 007 425,19.00063,-98.170545,You are near Cloth & Co. Come earn points!,https://g.page/r/5df5c01d,2,461
462,ChIJ82552410,1,PetPlus - Main Branch,Calle Arguello 500 Interior 325,22.176987,-101.040234,You are near PetPlus. Come earn points!,https://g.page/r/fa9f6b69,2,462
463,ChIJ91A3621E,1,PetPlus - Old Town,"Andador Sur Sánchez 834 Edif. 940 , Depto. 749",21.819091,-102.23094,You are near PetPlus. Come earn points!,https://g.page/r/d068c03f,2,463
464,ChIJ7FF18677,1,StyleBox - Main Branch,Callejón Leticia Villena 55,41.704371,-0.851717,You are near StyleBox. Come earn points!,https://g.page/r/87133c3e,1,464
465,ChIJF66977EB,1,Book & Bean - Main Branch,"Eje vial Guinea Ecuatorial 763 Edif. 045 , Depto. 703",19.071684,-98.182769,You are near Book & Bean. Come earn points!,https://g.page/r/f0d95422,2,465
466,ChIJ6A5F9EAF,1,Book & Bean - South,"Cerrada Hidalgo 138 Edif. 555 , Depto. 308",24.832884,-107.370833,You are near Book & Bean. Come earn points!,https://g.page/r/8df851cb,2,466
467,ChIJ77E2AC25,1,Book & Bean - Suburbs,Diagonal Norte Alonzo 835 Interior 096,24.813836,-107.362442,You are near Book & Bean. Come earn points!,https://g.page/r/0bf9f440,2,467
468,ChIJAB734702,1,Book & Bean - Business District,Continuación Velásquez 465 Interior 512,20.700376,-103.372408,You are near Book & Bean. Come earn points!,https://g.page/r/036c0878,2,468
469,ChIJED994673,1,Book & Bean - Market,"Periférico Yucatán 221 Edif. 181 , Depto. 970",19.101449,-98.168713,You are near Book & Bean. Come earn points!,https://g.page/r/9b8c060d,2,469
470,ChIJ83EEDFC1,1,Book & Bean - West,Periférico Tlaxcala 868 Interior 054,20.527053,-100.410948,You are near Book & Bean. Come earn points!,https://g.page/r/f831e2ce,2,470
471,ChIJF122B1EC,1,Book & Bean - Mall Branch,Circunvalación Tafoya 257 Interior 224,24.839442,-107.36096,You are near Book & Bean. Come earn points!,https://g.page/r/a3d53000,2,471
